key,input,probability,activity
SOYRBJOZZUIORF-UHFFFAOYSA-N,CC1=CC=C(N2C(SCC(=O)NC3=CC=C(S(=O)(=O)NC(=O)NC4=CC=CC=C4)C=C3)=NC3=CC=CC=C3C2=O)C=C1,0.0954948365688324,0
CXMVMWOAQBDGKE-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=O)C2=C(N(C)C)N=C(NC3=CC=CC=C3)S2)SC2=C1CCCC2,0.6546794772148132,1
HLLKPHMFUJARJP-ZEMFGHSESA-N,N[C@H](C(=O)N[C@H]1CCC(=O)N(CC(=O)O)C1=O)C1CCCN1,0.0379015505313873,0
YYUUAXZMRDLMNI-UHFFFAOYSA-N,CCOC(=O)C1=C(C)N(CC2=CC=CC=C2)C2=CC=C(OCC(O)CN3CCN(CC4=CC=CC=C4)CC3)C=C12,0.6534554362297058,1
BSMXFTMXLBAWBV-HYARGMPZSA-N,CC1=CC=C(CS(=O)(=O)/C(=C/C2=CC=C(Cl)C=C2)C(=O)C2=CC=C(Cl)C=C2)C=C1,0.6441084146499634,1
CKYVVFHKUHKNAC-WJFTUGDTSA-N,CC(C)(CN)CNC(=O)[C@H]1[C@H](C(=O)NCC2=CC=C(Br)C=C2)[C@@H]2C=C[C@H]1C21CC1,0.647506594657898,1
RRGGUNBHDQHVMD-UHFFFAOYSA-N,CC1=NC2=C(C3=C(S2)C(NCC2=CC=CC=C2)=NN3C)C(C)=C1Cl,0.0631244480609893,0
KKPZLFALOZLDOU-DOTOQJQBSA-N,NC(=O)[C@@H]1OC(=O)N2C3=CC=C(C4=CC=C(CN5C=NC=N5)N=C4)C=C3OC[C@@H]12,0.0443384945392608,0
HNXZQKZCCDWHKO-UHFFFAOYSA-N,CC1(C)CC(C)(C)C2=CC(N/C(S)=N/C3=CC=C(S(N)(=O)=O)C=C3)=CC=C2S1,0.0378682911396026,0
GOOKOBTYBFHEOR-UHFFFAOYSA-N,CC1=NC2=CC=CC=C2C(C2=CC=CC(Cl)=C2)=C1C(OC(C)(C)C)C(=O)O,0.2946087718009949,0
FRJXMHKQNDNFBV-BZSXFTBESA-N,CC1=C(C)[C@@]2(C[C@@H](C)[C@H]3[C@H](C[C@@]4(C)C5=CC=C(C(C)(C)/C=C/C(=O)O)C(C)=C5C(=O)C[C@]34C)O2)OC1=O,0.0378999412059783,0
XATHNMIETPXGFE-UHFFFAOYSA-N,CCCN1C=CC(NC(=O)C2=CC=C3N=C(C(O)(C4=CC=CC=C4)C4=CC=CC=C4)N(CC)C3=C2)=N1,0.2113279998302459,0
XTFONEFLPIUPRW-UHFFFAOYSA-N,O=C(NCC(C1=CC=CN=C1)N1CCN(C2=CC=C(F)C=C2)CC1)C1CCCCC1,0.0808872282505035,0
MKNBYEROSHNHBQ-KVSWJAHQSA-N,COC1=CC(/C=N/NC(=O)C2=CC=C(C(F)(F)F)N=C2NC2=CC=C(Cl)C=C2)=CC(OC)=C1OC,0.6493358612060547,1
OHSXMGUTKUWAOC-VUTHCHCSSA-N,O=C(O)C1CCCN(CCN/N=C/C2=CC=CC=C2C2=CC=CC=C2C2=CC=CC=C2)C1,0.4924952089786529,0
HBGLDUCFHGGDAB-UHFFFAOYSA-M,FC1=CC=CC2=C1C1=C(F)C=CC=C1[I+]2.O=S(=O)([O-])C(F)(F)F,0.2353508472442627,0
CMLUQWKVHHCXOP-UHFFFAOYSA-N,C=CCCCCCCCCC1=NN=C(NC2=CC=CC=C2)S1,0.8508406281471252,1
NNKGFSWETFSILT-IUXPMGMMSA-N,COC1=CC=C(C2=CC=C3C(=C2)O/C(=C\C2=CSC=C2)C3=O)C=N1,0.3874779045581817,0
GBOWSHXBCIUEIK-NDHUZOIRSA-N,NC[C@H]1CC[C@H](CNC(=O)C2=C3C(=NC=C2)N=C(C2CC4CCC2C4)N3)CC1,0.3553890585899353,0
RGDNWCIHGZTXBD-HSZRJFAPSA-N,CC1=CC(CN2CCCC[C@@H]2CO)=CC=C1C(=O)CN1C=CC(OCC2=CC=C(Br)C=N2)=CC1=O,0.1071030497550964,0
CWTIJSIEKPIMMM-UHFFFAOYSA-N,COC1=CC=C2C(=O)C(C(=O)OCCCCCCN(C)C)=C(C3=CC=CC(OC4=CC=CC=C4)=C3)NC2=C1,0.5274463891983032,1
ZNZNICRHPGQPCX-UHFFFAOYSA-N,C=CCN1C(=O)NC2(CCCCC2)C1=O,0.345942884683609,0
FTAGWUVDJCQRGR-TWOPAUOSSA-N,CO/N=C(\CC1=CC(Br)=C(OC)C(Br)=C1)C(=O)NCCNCCNC(=O)/C(CC1=CC(Br)=C(OC)C(Br)=C1)=N/OC,0.2351235747337341,0
DTJUKPBRMFXSOX-ZBZXEDRXSA-N,C[C@@H]1O[C@H](OCC2=CC=C3C(=C2O)C(=O)C2=CC=CC=C2C3=O)C[C@@H](N(C)C)[C@@H]1O,0.0393378138542175,0
JZBDYCMBOWBSIO-UHFFFAOYSA-N,COC1=CC=C(CN2CCCC(N3C=C(C(=O)NC4CCCC4)N=N3)C2)C(O)=C1,0.4351280927658081,0
UPNZNUZWFKDCQK-UHFFFAOYSA-N,CCOP(=O)(OCC)C(=O)OC1=CC=C(Cl)C=C1,0.0875056982040405,0
TZOFMWSBWHEPLQ-UHFFFAOYSA-N,N#CC1(NC(=O)C2=NC=CC3=CC=CC=C23)CCC1,0.8282907605171204,1
ABAGTJARVQFMJH-UHFFFAOYSA-N,COC1=CC=C(C2=NN=C3SC(C(C)N4C(=O)C5=CC=CC=C5C4=O)=NN23)C=C1,0.1349459290504455,0
KAFILMATCGJLAJ-DOMZBBRYSA-N,COCC1=C(C2=CC(F)=CC(F)=C2)N(C)N=C1CN[C@H]1CC[C@@H](F)C1,0.4351280927658081,0
XGVQHNUPYYISQD-UHFFFAOYSA-N,CC1=CC=CC(C(=O)N2CCN(C3=CC=C(C(F)(F)F)C=N3)CC2)=C1C,0.5280975103378296,1
JOXPQBJMQDIKTQ-UHFFFAOYSA-N,CC1=NC(N2CCC3(CCCN(CCO)C3=O)C2)=C2SC=CC2=N1,0.0886143445968627,0
LNDNDPVHCBVFLU-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCNC(=O)NC1=CC=C(F)C=C1,0.0419871509075164,0
ICAGRINJJFYTOB-UHFFFAOYSA-N,NC1=NNC2=CC=CC(C3=CC=C(NC(=O)C4CCCCC4)C=C3)=C12,0.1862556040287017,0
KICMPUHGBLNMCN-UHFFFAOYSA-N,CNCC(=O)NC1=CC=C(OC(F)(F)F)C=C1.Cl,0.0868431031703949,0
QGHLEPZBTTVHGJ-UHFFFAOYSA-N,N=C(N)NCCCC(NC(=O)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1)C(=O)N1CCCC2=CC=CC=C2C1,0.4351280927658081,0
QRKNYINSBXBIGH-UHFFFAOYSA-N,COC1=CC=CC=C1CN=C(S)NC1=CC=C(S(N)(=O)=O)C=C1,0.0846216082572937,0
JOWKQUOOCIUAMD-UHFFFAOYSA-N,CC(C)(C)CC(=O)N1CCC(N2N=CC3=C(OC4=CC=C(S(C)(=O)=O)C=C4)N=CN=C23)CC1,0.3057582974433899,0
RXZULUQRGUAOLG-OCDBVANQSA-N,O=C(O)CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)C/C=C\CCO,0.0378876328468322,0
NXXVJKXSPBXVLO-UHFFFAOYSA-N,CN(CC1=CC=C2C=NNC2=C1)C(=O)CCC1=CC=CC(C2=NC3=C(N)N=CN=C3N2)=C1,0.1299985945224762,0
MVQYAJKJFLZDIV-UHFFFAOYSA-N,CC1(C)CC(CCN(CC2=CC=CC=C2)C(=O)C2=CC=CO2)(C2=CC=CC=C2)CCO1,0.4351280927658081,0
KFKWUTRXPAZYNN-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)CN1C(=O)C2(OCCCO2)C2=CC=CC=C12,0.0636067688465118,0
DDQLILOXSNJTQV-UHFFFAOYSA-M,CCCCCCOC1=C(OC)C=C(C(=O)OC2=CC=CC=C2CC[N+](C)(C)C)C=C1OC.[I-],0.787799596786499,1
NMDBMKMFARAOPP-ATANMQQVSA-N,CC[C@]1(C(=O)O)CC[C@H](C(=O)N2CC[C@](C3=CC=C(C(F)(C(F)(F)F)C(F)(F)F)C=C3)(S(=O)(=O)C3=CC=C(F)C=C3)C2)CC1,0.3627182841300964,0
RBFHCAHIEQNMRT-UHFFFAOYSA-N,O=C1NC2=CC=CC=C2N1CCCCN1CCN(C2=CC=CC=C2)CC1,0.6555752754211426,1
RGIOVRFPHGJDBR-UHFFFAOYSA-M,CCCC[N+](C)(C)CC1=CC2=C3C(=CC=C2)C=CC=C3C1=O.[Cl-],0.6520357728004456,1
UGKOGWUDRSXQOZ-MJTSIZKDSA-N,C=C1C(=O)OC[C@H]1C(C1=CC(OC)=C(O)C(OC)=C1)C1=CC(OC)=C2C(=C1)OCO2,0.0651276707649231,0
ZQYHBNRTJLLJDT-FTJBHMTQSA-N,CCOC(=O)[C@H](CC1=CC=C2C=CC=CC2=C1)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)C(C)(C)N,0.5882533192634583,1
CCBFOQGVIFFPHI-UHFFFAOYSA-N,N#CC1=CC=C2NC=C(CCCCN3CCN(C4=CC=CC5=NC6=C(C(N)=C45)CCC6)CC3)C2=C1,0.4322506189346313,0
NUEGVXRTDJLNEE-UHFFFAOYSA-N,CN(C)CCCCOC(=O)NC1=CC=C(CN2N=C(C3=CC=CC=C3C(F)(F)F)C3=CC=CC=C3C2=O)C=C1,0.7009095549583435,1
LONYNNVHDVPQNH-VEILYXNESA-N,COC1=CC=C(C(=O)N/C(=C\C2=CC=CC3=CC=CC=C23)C(=O)NCCC2=CNC3=CC=CC=C23)C=C1OC,0.5279950499534607,1
SCUGGJJXJHUTKH-UHFFFAOYSA-N,COC1=CC(NC2=NC=C(C3=CC=CC=C3N(C)C(=O)CN3CCOCC3)O2)=CC=C1C1=COC=N1,0.071140319108963,0
BHGQPVMWEFIEAF-UHFFFAOYSA-N,CC(C)C(NS(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C)C(=O)NCCC1=CC=CC=C1,0.280616819858551,0
LOJSURQQIVTLNL-UHFFFAOYSA-N,CC1=CC=C(C2=NC(CN(CC3=C(C)N(C)N=C3C)C(C)C)=C(C)O2)O1,0.2508547306060791,0
IRMLAZVFEBKCLD-YTYFACEESA-N,O=C(C1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3C3=CC=CC=C3)C(=O)C2C1,0.0569061636924743,0
DGXWEWDXKSUMLN-UHFFFAOYSA-N,O=C1C2=CC=C([N+](=O)[O-])C=C2N=CN1CC1=CC=CC=C1C(F)(F)F,0.7313451170921326,1
WUILLEJRRYSPRZ-CTHHTMFSSA-N,N=C(N)N[C@@H]1CC2=CC=CC=C2[C@H]1NC(=O)C(=O)NC1=CC=C(Cl)C(F)=C1.O=CO,0.0961207747459411,0
RGJOEKWQDUBAIZ-DRCCLKDXSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C23)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,0.0378494560718536,0
KHEVEQJKEGRYGK-QXONTCKQSA-N,COCCN1C(=O)C2(N=C1N)C1=CC(CCC(C)C)=CC=C1C[C@]21CC[C@@H](OC)CC1,0.5250275731086731,1
FDGHNDMFQXREFC-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C2=CN(C(CN3CCSCC3)C3=CC=C4SC5=CC=CC=C5C4=C3)N=N2)C=C1,0.6591728329658508,1
XAKFGUJDOOSGLA-ZRDIBKRKSA-N,OC1=C(/C=C2\C=NC3=CC=CC=C23)SC(NC2=CC=CC=C2)=N1,0.282913863658905,0
NBPXVOSSMHRDJZ-UHFFFAOYSA-N,CC1=C(C2=CC=C(O)C(O)=C2)C(=O)OC2=CC=C(Cl)C=C12,0.2939417958259582,0
SUYXKWWKUKREST-HZUVFDMRSA-N,CC1=CC=C(/C=N/NC(=O)CN2N=C(/N=C/C3=CC=C(C)C=C3)C3=CC=C(C(F)(F)F)N=C23)C=C1,0.5960676670074463,1
VRFLASTXVGXXTO-UHFFFAOYSA-N,CC1=NN(C2=CC=C(NC3=CC(C4=NN(C)C=C4C)=CC=N3)C=C2)C(C)=N1,0.3532409071922302,0
CVFPVTDPQORHEL-UHFFFAOYSA-N,Cl.OC(CNC1CCCCCC1)C1=CC=C(Cl)C(Cl)=C1,0.5794053673744202,1
XDOKHHIHQWUBSF-UHFFFAOYSA-N,CCCNC(=O)COC(=O)C1=CC(C)=NC2=CC=CC=C12,0.0819227695465087,0
AZNFEKMBPZVEHH-UHFFFAOYSA-N,CCC1(CC)CC1C(=O)NCC(=O)N1CCN(CC2=CC(Cl)=CC=C2N)CC1,0.1306137144565582,0
FEOYUCWLDPEHMW-UHFFFAOYSA-N,CC(C)C1=CC=C(C(=O)N2CCCC(C3=CC(C(=O)NC4=CC=C5C(=C4)OCO5)=NO3)C2)C=C1,0.3776188194751739,0
CHTQGTQAWFRXST-OVCLIPMQSA-N,CCOC(=O)CN1N=C(C)N(/N=C/C2=CC=NC=C2)C1=O,0.0701395571231842,0
PISGEVPDOXRNAQ-SLJXHRAUSA-N,C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=CC=C2NC(=O)CN2CCN(C3=CC=CC=C3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]23)[C@@H](C)[C@@H]1O,0.6010715961456299,1
GQFHYZBKRJHYAC-UHFFFAOYSA-N,CCCC1=NNC(C2CN(CCCS(C)(=O)=O)CCO2)=N1,0.3628005981445312,0
IAVNJUYGRPZKCF-FTBISJDPSA-N,Cl.O=C(NC1=CC=C(CCNC[C@H](O)COC2=CC=CC=C2)C=C1)C1=CC=CC=C1,0.3976647853851318,0
KMELZRUXHYVFBM-UHFFFAOYSA-N,CCN(CC(=O)NCC1=CC=C(F)C=C1)C(=O)C(C)OC1=CC=CC(Cl)=C1,0.6194725632667542,1
HBVXRUIPTGRFDT-PLCAQUOPSA-N,CS(=O)(=O)N1C[C@@H]2CCCC[C@H](NC(=O)C3=CC=CC=C3)C(=O)N2[C@H](C(=O)N[C@H]2CC(=O)OC2O)C1,0.0692664682865142,0
YIIMDPFPUHZTTA-VQTJNVASSA-N,CC(=O)OC[C@@H]1CN(CC2=CC=CC=C2)C[C@H](N2C=NC3=C(N4CCCC4)N=CN=C23)O1,0.4351280927658081,0
IMQLMEGDRFUMLA-UHFFFAOYSA-N,CC1=CC=CC=C1C1=CN2C(=C1)C(NC1=CC=NC=C1)=NC=N2,0.1321949660778045,0
ZZCGYYMWYHEEBE-UHFFFAOYSA-N,CC1=NC(N)=NC=C1CNC(=O)CN1C(C)=CC=C(NS(=O)(=O)CC2=CC=CC=C2)C1=O,0.0382713973522186,0
BUDXDTRWVOLBAH-UHFFFAOYSA-N,CNC1=CC=C(CNCC2=CC=CC(C3=CC=C(C4=NC5=CC=CC=C5N4)S3)=C2)C=C1,0.6527896523475647,1
MGGVELXUGLBXKY-BWAHOGKJSA-N,CN(C)C1=CC=C(/C=C(\NC(=O)C2=CC=CC=C2)C(=O)NC2=CC=CC(C(=O)NCCCO)=C2)C=C1,0.0420064330101013,0
WOWNOIWGVRNZFD-UHFFFAOYSA-N,CC1CC(OCC(O)CN2CCN(CC3=CC=CC=C3)CC2)CC(C)(C)C1.Cl,0.6490809321403503,1
GUVLEBBZKMQLIY-UHFFFAOYSA-N,C1=CC=C(N2C=C3C=NC4=CC=CC=C4C3=N2)C=C1,0.6517419219017029,1
QAOHORSYOWQUDA-UHFFFAOYSA-N,CC1=CC(NC(=O)CN2C=C(C3=CC=C(Cl)C=C3)N=N2)=NO1,0.5075417160987854,1
CCUVHKGWZHIHRZ-UHFFFAOYSA-N,O=C(CON1N=NC2=CC=C(C(F)(F)F)C=C12)NC1=C(Cl)C=CC=C1Cl,0.2728658020496368,0
DPDWNGMHHFIEDB-ONEGZZNKSA-N,C/C=C/C(=O)OCC(=O)NC1=NC2=CC=C(C)C=C2S1,0.0498065650463104,0
WJILKEGNHFTPCY-UHFFFAOYSA-N,O=S(=O)(C1=CC=CN=C1Cl)N(CC1=CC=C(F)C(C(F)(F)F)=C1)C1=C(Br)C2=CC=CC=C2S1,0.3442592322826385,0
HDONVKMMRZKRCC-UHFFFAOYSA-N,O=C(NC1=NNC2=NC(C3=CC=CO3)=C(Br)C=C12)C1CCN(CC2=CC=CC=C2)C1,0.5158910751342773,1
JVLBPIPGETUEET-GAAHOAFPSA-O,C[N+]1(CC2CC2)CC[C@]23C4=C5C=CC(O)=C4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.0421947836875915,0
VBCRJDNMBJIINH-WUXNSVGLSA-N,CCC(=O)OC(OP(=O)(OC(OC(=O)CC)C(C)C)C(CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C)S(=O)(=O)O)C(C)C,0.1062256693840026,0
BNCPMPMXSHXOQK-UHFFFAOYSA-N,NC1=NC(O)=C(N=O)C(NCCCOC2=CC=C([N+](=O)[O-])C=C2)=N1,0.437757134437561,0
WZBRZPMFTHHQQX-IGMJJTELSA-N,CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)C(=O)NC1=CC=C(F)C=C1,0.0393643379211425,0
CXVQTAXBJPZJHU-UHFFFAOYSA-N,O=C(NCCC1CN(CC2=CNC=N2)CCO1)C1=CC=CC=C1O,0.0416716337203979,0
BQQUXECVVCRHDK-UHFFFAOYSA-N,CC1=CC=C(S(=O)(=O)N2N=C(C(F)(F)F)CC2C2=CC=C3C(=C2)OCO3)C=C1,0.3585641980171203,0
WPQIUQXWDUZDBI-UHFFFAOYSA-N,O=C(O)C1=CC=C(NC(=O)C2=CC=C(C(=O)O)C=C2)C=C1,0.0420676469802856,0
PXIIPKRDSWOMFX-UHFFFAOYSA-N,O=C(C1=CC=C(C2=CC=C(O)C([N+](=O)[O-])=C2)C=C1)C(Cl)Cl,0.1650423109531402,0
NBOHLSNSJWULOZ-UHFFFAOYSA-N,O=C(CSC1=NN=C(CCC2=CC=CC=C2)N1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,0.3250654935836792,0
HKTXFVWXZLHUBT-GNVNBFNNSA-N,COC1=CC2=C(C3=C1C(=O)C1=CC(C)=CC=C1O3)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C(C)(C)O2,0.3775034546852112,0
DLZIJJOVXGIHAK-UHFFFAOYSA-N,CC1=CC(OCC(C)(C)C(=O)O)=NC=C1C1=CC=C(C2=NC(C(F)(F)F)=CN2)N=C1,0.3901307284832001,0
GFPQRHXCPZSHRH-SOFGYWHQSA-N,COC1=CC2=NC=NC(NC3=CC=C(CC4=CC=CC=N4)C=C3)=C2C=C1NC(=O)/C=C/CN1CCCC1,0.6381740570068359,1
BSFRBDSIZRGQJQ-UHFFFAOYSA-N,CC1=CC(OCC2=NCCO2)=CC=C1Cl,0.3892326951026916,0
DCDJWNFOPNVBIM-FQEVSTJZSA-N,COC1=CC(OC2=CC=C(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)C=C2)=CC(OC)=C1OC,0.0378641188144683,0
SFBCUCSYEFFAGV-UHFFFAOYSA-N,CC(=O)N1CCC(C2=CC=NC(NC3=CN=CC=N3)=N2)C1,0.2003921270370483,0
HGNMYGRBKGXPFK-JWFWCLOMSA-N,COC(=O)C1[C@@H](C2=CC=C(C3=CC=CC=C3)C=C2)CC2CC[C@H]1N2C,0.9250794649124146,1
YIGLINOPTZCHQC-UHFFFAOYSA-N,CC1=CC=CC(F)=C1OC1=CC=CC(F)=C1OC1CCNCC1,0.655032753944397,1
MFKGYAQUHJGNCA-UHFFFAOYSA-N,CCCOP(=O)(CC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1)OCCC,0.304279088973999,0
BHFHRFOGMATRRK-UHFFFAOYSA-N,O=C1C2=CC(O)=CC=C2C=CN1CC1=CC=CC=C1,0.0476180911064147,0
ANWOEKIATLTCTA-UHFFFAOYSA-N,O=C(NC1=NC=C(CC2=CC=CC=C2)S1)C1CCCC1,0.0493954420089721,0
LAWZRWFMAAIMKC-QWAKEFERSA-N,CC1=CC=C(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)C=C1,0.0399030745029449,0
GACZLMXVTORVRP-UHFFFAOYSA-N,CSC1=CN=C(OCCOC2=NC=NC(NS(=O)(=O)C3=CC=C(C(C)(C)C)C=C3)=C2C2=CC=NC=C2)N=C1,0.3986577093601227,0
MJHMABNIGSEYKN-UHFFFAOYSA-N,O=C(CSC1=NC=CC=C1C(=O)O)C1=CC=CC=C1,0.0380322933197021,0
MSUMZPSOTCJIBZ-UHFFFAOYSA-N,CN(C)CCCOC(=O)CCCN1C2=CC=CC=C2C2=NC3=CC=CC=C3N=C12,0.5237727165222168,1
VOVZEDVHSSTHNO-UHFFFAOYSA-N,COC1=CC=C(C2=COC3=CC(OCCN4CCCC4)=CC=C3C2=O)C=C1,0.4447376430034637,0
NGVUCJQUYYULDY-UHFFFAOYSA-N,O=C(O)C1=CNC2=CC(F)=C(C3=CC=C(C4(O)COC4)C=C3)C(F)=C12,0.0568149089813232,0
QORKFWILWPYIJT-CLOONOSVSA-N,CCOC(=O)[C@@]1(CC2=CC=C(OCC3=CC(C)=NC4=CC=CC=C34)C(F)=C2)C[C@@H]1C(=O)NO,0.0757949352264404,0
ZBPWZFHOPPASBX-IPZCTEOASA-N,COC1=CC=C2NC=C(C(=O)NC/C=C/CN3CCN(C4=CC=CC=C4OC)CC3)C2=C1.O=C(O)C(=O)O,0.2882507443428039,0
XVZRRPTWUCAMMV-UHFFFAOYSA-N,CC1=NC(CN2CC(S(=O)(=O)NC3CCCC3)C2)=NO1,0.0378714501857757,0
JESULJQFGFJISO-UHFFFAOYSA-N,CC1SC(C)(C)C(=O)N1CCCCN1CCN(C2=CN(C3=CC=CC=C3)C3=CC(F)=CC=C23)CC1,0.8963723182678223,1
QBSNBQQWRUSRPH-SNAWJCMRSA-N,CN(C/C=C/C1=CC=C(F)C=C1)CC1=COC2=CC=CC=C12,0.4351280927658081,0
ZLLXFXKKMDXGIZ-ZZTWKDBPSA-N,CC(C)[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)NCCCC[C@H](NC(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)[C@H](C(C)C)N(C)C)C(N)=O)N(C)C,0.0390588045120239,0
HPGLTLKBQDAPOP-UHFFFAOYSA-N,CC(C)CN(CC1=CC(Cl)=C2C(=C1)OCCCC2)C(=O)C(C)CNCC1=CC=CC2=C1NC=C2,0.4435215592384338,0
CCACMEAVVKCUJV-UHFFFAOYSA-N,O=C1N=C(N2CCOCC2)OC2=CC=C(C3=CC=CC4=CC=CC=C34)C=C12,0.4222560822963714,0
LSWSVRPZMWEOIY-IADYIPOJSA-N,CCCN(CCC)C(=O)C(OC1=CC(/C=C2\SC(=S)N(CC(=O)O)C2=O)=CC=C1OCCC1=CC=CC=C1)C1=CC=CC=C1,0.362556517124176,0
MVFGTOOHPKYDMF-UHFFFAOYSA-N,FC(F)(F)C1=CC(OC2=CC=CC=N2)=CC=C1C1=CC=CC2=NC=CN12,0.3627173900604248,0
ZMKPRFLOBXQPQX-UHFFFAOYSA-N,COC1=CC=C2C(=C1OC)N=C(NC1=C(C)C=CC=C1Cl)C1=CN=C(CCCO)N21,0.6239355206489563,1
UIHVCCIRURNIAB-UHFFFAOYSA-N,O=NNC1=CC=C(SSC2=CC=C(NN=O)C=C2)C=C1,0.7989071607589722,1
ZWKAPACSPOCNQE-UHFFFAOYSA-N,COCC1CC2CCC(C1)N2C1=NC(N2CCC(C(N)=O)C2)=NC2=C1C(C1=CC=CC=C1OC)=CS2,0.6171156764030457,1
URGBWOONWGBUDF-UHFFFAOYSA-N,COC1=CC(CN2CCCC(CCC(=O)NCC3=CC=C(C)O3)C2)=CC2=C1OCO2,0.6481404304504395,1
DOMAMGPONYVFBD-UHFFFAOYSA-N,CC1=CSC2=NC(C3=CC=CC=N3)=NC(NC3=CC=C4N=CSC4=C3)=C12.Cl,0.3000228106975555,0
CFNYSLVJMDSAMV-BBUCOZJOSA-N,COC1=C(O[C@@H]2O[C@H](CF)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](CNC(C)=O)CC2,0.1013945639133453,0
ZTWFTDPXHKZXGN-UHFFFAOYSA-N,BrC1=CC=CC=C1N1C=C(CN2CCN(C3=NC4=CC=CC=C4C4=CC=CC=C34)CC2)N=N1,0.6529852747917175,1
MQQYVVHTILNTJB-UHFFFAOYSA-N,O=C(CCNS(=O)(=O)C1=CC=CC=C1)NNC(=O)C1=CSC(N2CCOCC2)=N1,0.0378830134868621,0
XVRWCSRQQDADOD-UHFFFAOYSA-N,CC1(C(=O)NC2=CC=CC(OC(F)(F)F)=C2)CC2=C(C3=CC=C(C(N)=O)C=C3)C=CN=C2O1,0.3426858782768249,0
NKFKYIYEPVAHIL-UHFFFAOYSA-N,CCC1=NC(C2CCCN2C(=O)CCN2C=NC=N2)=NO1,0.3049980998039245,0
LOICDZVVRHOLQF-UHFFFAOYSA-N,N#CC1=CC=CC=C1N1CCCN(C(=O)CCC2=CSC=C2)CC1,0.6511343121528625,1
PUODBHNSIZAAAP-UHFFFAOYSA-N,CN(C)S(=O)(=O)C1=CC=C(C(=O)NCCSC2=CC=CC=C2)C=C1,0.0469763278961181,0
CLVMUFNPZQJGKR-UHFFFAOYSA-N,O=C1SC(=CC2=C3C(=NC4=CC=CC=C24)C=CC=C3)C(=O)N1CC1=CC=C(Br)C=C1,0.5949879884719849,1
SDMMTJGBQDTLSJ-SJPCQFCGSA-N,CC(OC1=CC=C(NC(=O)C2=CC=C(N3C[C@H](C)N[C@H](C)C3)C=C2)N=C1)C1=C(Cl)C=NC=C1Cl,0.4671103656291961,0
PNVNVHUZROJLTJ-INIZCTEOSA-N,COC1=CC=C([C@H](CN(C)C)C2(O)CCCCC2)C=C1,0.4351280927658081,0
UDEIJCCUYJHGMJ-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)NCCSC2=NN=NN2C2=CC=CC=C2)C=C1OC,0.3370433449745178,0
NSOSGFJJXFKRDG-DSKATIKOSA-N,OC[C@@H]1OC(N2C(S)=NC3=C(O)N=CN=C23)[C@@H](O)[C@H]1O,0.0378830432891845,0
XPYFYVJCMDDGKF-UHFFFAOYSA-N,COC(=O)NCC1=CC=C(C(=O)NC2=CC(C3=CC=CS3)=CC=C2N)C=C1,0.5161316394805908,1
GBBWQFWDULNWTL-FMIVXFBMSA-N,N#C/C(=C\C1=CC=CS1)C(=O)C1=CC=CC=C1,0.0516755580902099,0
REKCCTKBSOCNFL-UHFFFAOYSA-N,COC1=CC=CC(CNC(=O)C2=CC(CNCC3=CC=CC=C3)=CC=C2C2=CC=CC(CNCC3=CC=C(C4=CC=CC=C4)C=C3)=C2)=C1.O=C(O)C(F)(F)F,0.7993015050888062,1
OUQVWKTYBJMMEI-LYCTWNKOSA-N,C[N+](C)(C)C[C@H]1C[C@H]1COC(=O)NC1=CC=C(Cl)C=C1.[I-],0.6522382497787476,1
WDGBMRPLOQQTOB-UHFFFAOYSA-N,CC1=NOC(C)=C1C1=CN=C(N)C(SC2=CC=C(C(=O)NC3=CC=C(Cl)C=C3)C=C2)=N1,0.1719484329223632,0
